,fold,mag,grp,path,label,label_int,filename
80,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-019.png,benign,0,SOB_B_A-14-22549AB-40-019.png
81,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-020.png,benign,0,SOB_B_A-14-22549AB-40-020.png
82,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-021.png,benign,0,SOB_B_A-14-22549AB-40-021.png
83,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-022.png,benign,0,SOB_B_A-14-22549AB-40-022.png
84,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-023.png,benign,0,SOB_B_A-14-22549AB-40-023.png
85,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-024.png,benign,0,SOB_B_A-14-22549AB-40-024.png
86,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-025.png,benign,0,SOB_B_A-14-22549AB-40-025.png
87,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-026.png,benign,0,SOB_B_A-14-22549AB-40-026.png
88,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,benign,0,SOB_B_A-14-22549AB-40-027.png
89,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-028.png,benign,0,SOB_B_A-14-22549AB-40-028.png
90,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-029.png,benign,0,SOB_B_A-14-22549AB-40-029.png
188,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-001.png,benign,0,SOB_B_A-14-22549CD-40-001.png
189,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-002.png,benign,0,SOB_B_A-14-22549CD-40-002.png
190,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-003.png,benign,0,SOB_B_A-14-22549CD-40-003.png
191,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-004.png,benign,0,SOB_B_A-14-22549CD-40-004.png
192,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-005.png,benign,0,SOB_B_A-14-22549CD-40-005.png
193,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-006.png,benign,0,SOB_B_A-14-22549CD-40-006.png
194,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-007.png,benign,0,SOB_B_A-14-22549CD-40-007.png
195,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-008.png,benign,0,SOB_B_A-14-22549CD-40-008.png
196,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-009.png,benign,0,SOB_B_A-14-22549CD-40-009.png
197,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-010.png,benign,0,SOB_B_A-14-22549CD-40-010.png
198,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-011.png,benign,0,SOB_B_A-14-22549CD-40-011.png
199,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-012.png,benign,0,SOB_B_A-14-22549CD-40-012.png
200,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-013.png,benign,0,SOB_B_A-14-22549CD-40-013.png
201,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-014.png,benign,0,SOB_B_A-14-22549CD-40-014.png
202,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-015.png,benign,0,SOB_B_A-14-22549CD-40-015.png
203,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-016.png,benign,0,SOB_B_A-14-22549CD-40-016.png
204,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-017.png,benign,0,SOB_B_A-14-22549CD-40-017.png
205,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-018.png,benign,0,SOB_B_A-14-22549CD-40-018.png
206,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-019.png,benign,0,SOB_B_A-14-22549CD-40-019.png
207,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-020.png,benign,0,SOB_B_A-14-22549CD-40-020.png
208,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-021.png,benign,0,SOB_B_A-14-22549CD-40-021.png
209,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-022.png,benign,0,SOB_B_A-14-22549CD-40-022.png
210,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-023.png,benign,0,SOB_B_A-14-22549CD-40-023.png
211,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-024.png,benign,0,SOB_B_A-14-22549CD-40-024.png
212,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-025.png,benign,0,SOB_B_A-14-22549CD-40-025.png
213,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-026.png,benign,0,SOB_B_A-14-22549CD-40-026.png
214,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-027.png,benign,0,SOB_B_A-14-22549CD-40-027.png
215,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-028.png,benign,0,SOB_B_A-14-22549CD-40-028.png
216,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-029.png,benign,0,SOB_B_A-14-22549CD-40-029.png
217,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-030.png,benign,0,SOB_B_A-14-22549CD-40-030.png
218,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-031.png,benign,0,SOB_B_A-14-22549CD-40-031.png
219,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-032.png,benign,0,SOB_B_A-14-22549CD-40-032.png
220,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-033.png,benign,0,SOB_B_A-14-22549CD-40-033.png
221,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-034.png,benign,0,SOB_B_A-14-22549CD-40-034.png
222,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/adenosis/SOB_B_A_14-22549CD/40X/SOB_B_A-14-22549CD-40-035.png,benign,0,SOB_B_A-14-22549CD-40-035.png
322,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-001.png,benign,0,SOB_B_F-14-14134-40-001.png
323,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-002.png,benign,0,SOB_B_F-14-14134-40-002.png
324,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-003.png,benign,0,SOB_B_F-14-14134-40-003.png
325,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-004.png,benign,0,SOB_B_F-14-14134-40-004.png
326,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-005.png,benign,0,SOB_B_F-14-14134-40-005.png
327,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-006.png,benign,0,SOB_B_F-14-14134-40-006.png
328,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-007.png,benign,0,SOB_B_F-14-14134-40-007.png
329,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-008.png,benign,0,SOB_B_F-14-14134-40-008.png
330,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-009.png,benign,0,SOB_B_F-14-14134-40-009.png
331,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-010.png,benign,0,SOB_B_F-14-14134-40-010.png
332,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-011.png,benign,0,SOB_B_F-14-14134-40-011.png
333,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-012.png,benign,0,SOB_B_F-14-14134-40-012.png
334,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-013.png,benign,0,SOB_B_F-14-14134-40-013.png
335,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-014.png,benign,0,SOB_B_F-14-14134-40-014.png
336,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-015.png,benign,0,SOB_B_F-14-14134-40-015.png
337,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-016.png,benign,0,SOB_B_F-14-14134-40-016.png
338,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-017.png,benign,0,SOB_B_F-14-14134-40-017.png
339,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-018.png,benign,0,SOB_B_F-14-14134-40-018.png
340,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-019.png,benign,0,SOB_B_F-14-14134-40-019.png
341,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-020.png,benign,0,SOB_B_F-14-14134-40-020.png
342,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-021.png,benign,0,SOB_B_F-14-14134-40-021.png
343,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-022.png,benign,0,SOB_B_F-14-14134-40-022.png
344,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-023.png,benign,0,SOB_B_F-14-14134-40-023.png
345,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-024.png,benign,0,SOB_B_F-14-14134-40-024.png
346,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-025.png,benign,0,SOB_B_F-14-14134-40-025.png
347,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-026.png,benign,0,SOB_B_F-14-14134-40-026.png
348,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-027.png,benign,0,SOB_B_F-14-14134-40-027.png
349,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-028.png,benign,0,SOB_B_F-14-14134-40-028.png
350,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-029.png,benign,0,SOB_B_F-14-14134-40-029.png
351,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-030.png,benign,0,SOB_B_F-14-14134-40-030.png
352,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-031.png,benign,0,SOB_B_F-14-14134-40-031.png
353,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-032.png,benign,0,SOB_B_F-14-14134-40-032.png
354,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-033.png,benign,0,SOB_B_F-14-14134-40-033.png
355,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-034.png,benign,0,SOB_B_F-14-14134-40-034.png
356,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-035.png,benign,0,SOB_B_F-14-14134-40-035.png
357,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134/40X/SOB_B_F-14-14134-40-036.png,benign,0,SOB_B_F-14-14134-40-036.png
448,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-001.png,benign,0,SOB_B_F-14-14134E-40-001.png
449,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-002.png,benign,0,SOB_B_F-14-14134E-40-002.png
450,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-003.png,benign,0,SOB_B_F-14-14134E-40-003.png
451,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-004.png,benign,0,SOB_B_F-14-14134E-40-004.png
452,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-005.png,benign,0,SOB_B_F-14-14134E-40-005.png
453,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-006.png,benign,0,SOB_B_F-14-14134E-40-006.png
454,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-007.png,benign,0,SOB_B_F-14-14134E-40-007.png
455,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-008.png,benign,0,SOB_B_F-14-14134E-40-008.png
456,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-009.png,benign,0,SOB_B_F-14-14134E-40-009.png
457,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-010.png,benign,0,SOB_B_F-14-14134E-40-010.png
458,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-011.png,benign,0,SOB_B_F-14-14134E-40-011.png
459,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-012.png,benign,0,SOB_B_F-14-14134E-40-012.png
460,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-013.png,benign,0,SOB_B_F-14-14134E-40-013.png
461,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-014.png,benign,0,SOB_B_F-14-14134E-40-014.png
462,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-015.png,benign,0,SOB_B_F-14-14134E-40-015.png
463,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-016.png,benign,0,SOB_B_F-14-14134E-40-016.png
464,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-017.png,benign,0,SOB_B_F-14-14134E-40-017.png
465,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-018.png,benign,0,SOB_B_F-14-14134E-40-018.png
466,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-019.png,benign,0,SOB_B_F-14-14134E-40-019.png
467,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-020.png,benign,0,SOB_B_F-14-14134E-40-020.png
468,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-021.png,benign,0,SOB_B_F-14-14134E-40-021.png
469,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-022.png,benign,0,SOB_B_F-14-14134E-40-022.png
470,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-023.png,benign,0,SOB_B_F-14-14134E-40-023.png
471,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-024.png,benign,0,SOB_B_F-14-14134E-40-024.png
472,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-025.png,benign,0,SOB_B_F-14-14134E-40-025.png
473,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-026.png,benign,0,SOB_B_F-14-14134E-40-026.png
474,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-027.png,benign,0,SOB_B_F-14-14134E-40-027.png
475,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-028.png,benign,0,SOB_B_F-14-14134E-40-028.png
476,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-14134E/40X/SOB_B_F-14-14134E-40-029.png,benign,0,SOB_B_F-14-14134E-40-029.png
551,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-21998EF/40X/SOB_B_F-14-21998EF-40-001.png,benign,0,SOB_B_F-14-21998EF-40-001.png
552,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-21998EF/40X/SOB_B_F-14-21998EF-40-002.png,benign,0,SOB_B_F-14-21998EF-40-002.png
553,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-21998EF/40X/SOB_B_F-14-21998EF-40-003.png,benign,0,SOB_B_F-14-21998EF-40-003.png
554,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-21998EF/40X/SOB_B_F-14-21998EF-40-004.png,benign,0,SOB_B_F-14-21998EF-40-004.png
555,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-21998EF/40X/SOB_B_F-14-21998EF-40-005.png,benign,0,SOB_B_F-14-21998EF-40-005.png
556,1,40,train,BreaKHis_v2/histology_slides/breast/benign/SOB/fibroadenoma/SOB_B_F_14-21998EF/40X/SOB_B_F-14-21998EF-40-006.png,benign,0,SOB_B_F-14-21998EF-40-006.png
